u_first u_second u_last g_one g_two disp_cost htgr_cost sfr_cost coe heat_load ns_measure
1 0 1 2 0 3 0 1 0.6790648875227399 0.16026450460331088 0.8701134110757476
1 0 1 2 0 3 0 2 0.6790648875227399 0.16026450460331088 0.8701134110757476
1 0 1 2 0 3 1 0 0.4068748131530747 0.16026450460331088 0.8701134110757476
1 0 1 2 0 3 1 1 0.4068748131530747 0.16026450460331088 0.8701134110757476
1 0 1 2 0 3 1 2 0.4068748131530747 0.16026450460331088 0.8701134110757476
1 0 1 2 0 3 2 0 0.27084106529669516 0.16026450460331088 0.8701134110757476
1 0 1 2 0 3 2 1 0.27084106529669516 0.16026450460331088 0.8701134110757476
1 0 1 2 0 3 2 2 0.27084106529669516 0.16026450460331088 0.8701134110757476
1 0 1 2 1 0 0 0 0.9029501228348773 0.16026450460331088 0.8701134110757476
1 0 1 2 1 0 0 1 0.9029501228348773 0.16026450460331088 0.8701134110757476
1 0 1 2 1 0 0 2 0.9029501228348773 0.16026450460331088 0.8701134110757476
1 0 1 2 1 0 1 0 0.6307600484652081 0.16026450460331088 0.8701134110757476
1 0 1 2 1 0 1 1 0.6307600484652081 0.16026450460331088 0.8701134110757476
1 0 1 2 1 0 1 2 0.6307600484652081 0.16026450460331088 0.8701134110757476
1 0 1 2 1 0 2 0 0.4947263006088274 0.16026450460331088 0.8701134110757476
1 0 1 2 1 0 2 1 0.4947263006088274 0.16026450460331088 0.8701134110757476
1 0 1 2 1 0 2 2 0.4947263006088274 0.16026450460331088 0.8701134110757476
1 0 1 2 1 1 0 0 0.7813137790947108 0.16026450460331088 0.8701134110757476
1 0 1 2 1 1 0 1 0.7813137790947108 0.16026450460331088 0.8701134110757476
1 0 1 2 1 1 0 2 0.7813137790947108 0.16026450460331088 0.8701134110757476
1 0 1 2 1 1 1 0 0.5091237047250456 0.16026450460331088 0.8701134110757476
1 0 1 2 1 1 1 1 0.5091237047250456 0.16026450460331088 0.8701134110757476
1 0 1 2 1 1 1 2 0.5091237047250456 0.16026450460331088 0.8701134110757476
1 0 1 2 1 1 2 0 0.3730899568686662 0.16026450460331088 0.8701134110757476
1 0 1 2 1 1 2 1 0.3730899568686662 0.16026450460331088 0.8701134110757476
1 0 1 2 1 1 2 2 0.3730899568686662 0.16026450460331088 0.8701134110757476
1 0 1 2 1 2 0 0 0.7284630533211522 0.16026450460331088 0.8701134110757476
1 0 1 2 1 2 0 1 0.7284630533211522 0.16026450460331088 0.8701134110757476
1 0 1 2 1 2 0 2 0.7284630533211522 0.16026450460331088 0.8701134110757476
1 0 1 2 1 2 1 0 0.4562729789514818 0.16026450460331088 0.8701134110757476
1 0 1 2 1 2 1 1 0.4562729789514818 0.16026450460331088 0.8701134110757476
1 0 1 2 1 2 1 2 0.4562729789514818 0.16026450460331088 0.8701134110757476
1 0 1 2 1 2 2 0 0.3202392310950991 0.16026450460331088 0.8701134110757476
1 0 1 2 1 2 2 1 0.3202392310950991 0.16026450460331088 0.8701134110757476
1 0 1 2 1 2 2 2 0.3202392310950991 0.16026450460331088 0.8701134110757476
1 0 1 2 1 3 0 0 0.6790648875227399 0.16026450460331088 0.8701134110757476
1 0 1 2 1 3 0 1 0.6790648875227399 0.16026450460331088 0.8701134110757476
1 0 1 2 1 3 0 2 0.6790648875227399 0.16026450460331088 0.8701134110757476
1 0 1 2 1 3 1 0 0.4068748131530747 0.16026450460331088 0.8701134110757476
1 0 1 2 1 3 1 1 0.4068748131530747 0.16026450460331088 0.8701134110757476
1 0 1 2 1 3 1 2 0.4068748131530747 0.16026450460331088 0.8701134110757476
1 0 1 2 1 3 2 0 0.27084106529669516 0.16026450460331088 0.8701134110757476
1 0 1 2 1 3 2 1 0.27084106529669516 0.16026450460331088 0.8701134110757476
1 0 1 2 1 3 2 2 0.27084106529669516 0.16026450460331088 0.8701134110757476
1 0 1 2 2 0 0 0 0.9029501228348773 0.16026450460331088 0.8701134110757476
1 0 1 2 2 0 0 1 0.9029501228348773 0.16026450460331088 0.8701134110757476
1 0 1 2 2 0 0 2 0.9029501228348773 0.16026450460331088 0.8701134110757476
1 0 1 2 2 0 1 0 0.6307600484652081 0.16026450460331088 0.8701134110757476
1 0 1 2 2 0 1 1 0.6307600484652081 0.16026450460331088 0.8701134110757476
1 0 1 2 2 0 1 2 0.6307600484652081 0.16026450460331088 0.8701134110757476
1 0 1 2 2 0 2 0 0.4947263006088274 0.16026450460331088 0.8701134110757476
1 0 1 2 2 0 2 1 0.4947263006088274 0.16026450460331088 0.8701134110757476
1 0 1 2 2 0 2 2 0.4947263006088274 0.16026450460331088 0.8701134110757476
1 0 1 2 2 1 0 0 0.7813137790947108 0.16026450460331088 0.8701134110757476
1 0 1 2 2 1 0 1 0.7813137790947108 0.16026450460331088 0.8701134110757476
1 0 1 2 2 1 0 2 0.7813137790947108 0.16026450460331088 0.8701134110757476
1 0 1 2 2 1 1 0 0.5091237047250456 0.16026450460331088 0.8701134110757476
1 0 1 2 2 1 1 1 0.5091237047250456 0.16026450460331088 0.8701134110757476
1 0 1 2 2 1 1 2 0.5091237047250456 0.16026450460331088 0.8701134110757476
1 0 1 2 2 1 2 0 0.3730899568686662 0.16026450460331088 0.8701134110757476
1 0 1 2 2 1 2 1 0.3730899568686662 0.16026450460331088 0.8701134110757476
1 0 1 2 2 1 2 2 0.3730899568686662 0.16026450460331088 0.8701134110757476
1 0 1 2 2 2 0 0 0.7284630533211522 0.16026450460331088 0.8701134110757476
1 0 1 2 2 2 0 1 0.7284630533211522 0.16026450460331088 0.8701134110757476
1 0 1 2 2 2 0 2 0.7284630533211522 0.16026450460331088 0.8701134110757476
1 0 1 2 2 2 1 0 0.4562729789514818 0.16026450460331088 0.8701134110757476
1 0 1 2 2 2 1 1 0.4562729789514818 0.16026450460331088 0.8701134110757476
1 0 1 2 2 2 1 2 0.4562729789514818 0.16026450460331088 0.8701134110757476
1 0 1 2 2 2 2 0 0.3202392310950991 0.16026450460331088 0.8701134110757476
1 0 1 2 2 2 2 1 0.3202392310950991 0.16026450460331088 0.8701134110757476
1 0 1 2 2 2 2 2 0.3202392310950991 0.16026450460331088 0.8701134110757476
1 0 1 2 2 3 0 0 0.6790648875227399 0.16026450460331088 0.8701134110757476
1 0 1 2 2 3 0 1 0.6790648875227399 0.16026450460331088 0.8701134110757476
1 0 1 2 2 3 0 2 0.6790648875227399 0.16026450460331088 0.8701134110757476
1 0 1 2 2 3 1 0 0.4068748131530747 0.16026450460331088 0.8701134110757476
1 0 1 2 2 3 1 1 0.4068748131530747 0.16026450460331088 0.8701134110757476
1 0 1 2 2 3 1 2 0.4068748131530747 0.16026450460331088 0.8701134110757476
1 0 1 2 2 3 2 0 0.27084106529669516 0.16026450460331088 0.8701134110757476
1 0 1 2 2 3 2 1 0.27084106529669516 0.16026450460331088 0.8701134110757476
1 0 1 2 2 3 2 2 0.27084106529669516 0.16026450460331088 0.8701134110757476
1 0 1 2 3 0 0 0 0.9029501228348773 0.16026450460331088 0.8701134110757476
1 0 1 2 3 0 0 1 0.9029501228348773 0.16026450460331088 0.8701134110757476
1 0 1 2 3 0 0 2 0.9029501228348773 0.16026450460331088 0.8701134110757476
1 0 1 2 3 0 1 0 0.6307600484652081 0.16026450460331088 0.8701134110757476
1 0 1 2 3 0 1 1 0.6307600484652081 0.16026450460331088 0.8701134110757476
1 0 1 2 3 0 1 2 0.6307600484652081 0.16026450460331088 0.8701134110757476
1 0 1 2 3 0 2 0 0.4947263006088274 0.16026450460331088 0.8701134110757476
1 0 1 2 3 0 2 1 0.4947263006088274 0.16026450460331088 0.8701134110757476
1 0 1 2 3 0 2 2 0.4947263006088274 0.16026450460331088 0.8701134110757476
1 0 1 2 3 1 0 0 0.7813137790947108 0.16026450460331088 0.8701134110757476
1 0 1 2 3 1 0 1 0.7813137790947108 0.16026450460331088 0.8701134110757476
1 0 1 2 3 1 0 2 0.7813137790947108 0.16026450460331088 0.8701134110757476
1 0 1 2 3 1 1 0 0.5091237047250456 0.16026450460331088 0.8701134110757476
1 0 1 2 3 1 1 1 0.5091237047250456 0.16026450460331088 0.8701134110757476
1 0 1 2 3 1 1 2 0.5091237047250456 0.16026450460331088 0.8701134110757476
1 0 1 2 3 1 2 0 0.3730899568686662 0.16026450460331088 0.8701134110757476
1 0 1 2 3 1 2 1 0.3730899568686662 0.16026450460331088 0.8701134110757476
1 0 1 2 3 1 2 2 0.3730899568686662 0.16026450460331088 0.8701134110757476
1 0 1 2 3 2 0 0 0.7284630533211522 0.16026450460331088 0.8701134110757476
1 0 1 2 3 2 0 1 0.7284630533211522 0.16026450460331088 0.8701134110757476
1 0 1 2 3 2 0 2 0.7284630533211522 0.16026450460331088 0.8701134110757476
1 0 1 2 3 2 1 0 0.4562729789514818 0.16026450460331088 0.8701134110757476
1 0 1 2 3 2 1 1 0.4562729789514818 0.16026450460331088 0.8701134110757476
1 0 1 2 3 2 1 2 0.4562729789514818 0.16026450460331088 0.8701134110757476
1 0 1 2 3 2 2 0 0.3202392310950991 0.16026450460331088 0.8701134110757476
1 0 1 2 3 2 2 1 0.3202392310950991 0.16026450460331088 0.8701134110757476
1 0 1 2 3 2 2 2 0.3202392310950991 0.16026450460331088 0.8701134110757476
1 0 1 2 3 3 0 0 0.6790648875227399 0.16026450460331088 0.8701134110757476
1 0 1 2 3 3 0 1 0.6790648875227399 0.16026450460331088 0.8701134110757476
1 0 1 2 3 3 0 2 0.6790648875227399 0.16026450460331088 0.8701134110757476
1 0 1 2 3 3 1 0 0.4068748131530747 0.16026450460331088 0.8701134110757476
1 0 1 2 3 3 1 1 0.4068748131530747 0.16026450460331088 0.8701134110757476
1 0 1 2 3 3 1 2 0.4068748131530747 0.16026450460331088 0.8701134110757476
1 0 1 2 3 3 2 0 0.27084106529669516 0.16026450460331088 0.8701134110757476
1 0 1 2 3 3 2 1 0.27084106529669516 0.16026450460331088 0.8701134110757476
1 0 1 2 3 3 2 2 0.27084106529669516 0.16026450460331088 0.8701134110757476
1 1 0 0 0 0 0 0 0.7057406872151663 0.03974011462928051 0.9545874631722062
1 1 0 0 0 0 0 1 0.7057406872151663 0.03974011462928051 0.9545874631722062
1 1 0 0 0 0 0 2 0.7057406872151663 0.03974011462928051 0.9545874631722062
1 1 0 0 0 0 1 0 0.6133299582471148 0.03974011462928051 0.9545874631722062
1 1 0 0 0 0 1 1 0.6133299582471148 0.03974011462928051 0.9545874631722062
1 1 0 0 0 0 1 2 0.6133299582471148 0.03974011462928051 0.9545874631722062
1 1 0 0 0 0 2 0 0.5671859008313849 0.03974011462928051 0.9545874631722062
1 1 0 0 0 0 2 1 0.5671859008313849 0.03974011462928051 0.9545874631722062
1 1 0 0 0 0 2 2 0.5671859008313849 0.03974011462928051 0.9545874631722062
1 1 0 0 0 1 0 0 0.5655261224598181 0.03974011462928051 0.9545874631722062
1 1 0 0 0 1 0 1 0.5655261224598181 0.03974011462928051 0.9545874631722062
1 1 0 0 0 1 0 2 0.5655261224598181 0.03974011462928051 0.9545874631722062
1 1 0 0 0 1 1 0 0.4731153934917699 0.03974011462928051 0.9545874631722062
1 1 0 0 0 1 1 1 0.4731153934917699 0.03974011462928051 0.9545874631722062
1 1 0 0 0 1 1 2 0.4731153934917699 0.03974011462928051 0.9545874631722062
1 1 0 0 0 1 2 0 0.4269713360760421 0.03974011462928051 0.9545874631722062
1 1 0 0 0 1 2 1 0.4269713360760421 0.03974011462928051 0.9545874631722062
1 1 0 0 0 1 2 2 0.4269713360760421 0.03974011462928051 0.9545874631722062
1 1 0 0 0 2 0 0 0.5046032002189569 0.03974011462928051 0.9545874631722062
1 1 0 0 0 2 0 1 0.5046032002189569 0.03974011462928051 0.9545874631722062
1 1 0 0 0 2 0 2 0.5046032002189569 0.03974011462928051 0.9545874631722062
1 1 0 0 0 2 1 0 0.41219247125090874 0.03974011462928051 0.9545874631722062
1 1 0 0 0 2 1 1 0.41219247125090874 0.03974011462928051 0.9545874631722062
1 1 0 0 0 2 1 2 0.41219247125090874 0.03974011462928051 0.9545874631722062
1 1 0 0 0 2 2 0 0.3660484138351766 0.03974011462928051 0.9545874631722062
1 1 0 0 0 2 2 1 0.3660484138351766 0.03974011462928051 0.9545874631722062
1 1 0 0 0 2 2 2 0.3660484138351766 0.03974011462928051 0.9545874631722062
1 1 0 0 0 3 0 0 0.44766016737072 0.03974011462928051 0.9545874631722062
1 1 0 0 0 3 0 1 0.44766016737072 0.03974011462928051 0.9545874631722062
1 1 0 0 0 3 0 2 0.44766016737072 0.03974011462928051 0.9545874631722062
1 1 0 0 0 3 1 0 0.35524943840266854 0.03974011462928051 0.9545874631722062
1 1 0 0 0 3 1 1 0.35524943840266854 0.03974011462928051 0.9545874631722062
1 1 0 0 0 3 1 2 0.35524943840266854 0.03974011462928051 0.9545874631722062
1 1 0 0 0 3 2 0 0.3091053809869375 0.03974011462928051 0.9545874631722062
1 1 0 0 0 3 2 1 0.3091053809869375 0.03974011462928051 0.9545874631722062
1 1 0 0 0 3 2 2 0.3091053809869375 0.03974011462928051 0.9545874631722062
1 1 0 0 1 0 0 0 0.7057545500543383 0.03974011462928051 0.9545874631722062
1 1 0 0 1 0 0 1 0.7057545500543383 0.03974011462928051 0.9545874631722062
1 1 0 0 1 0 0 2 0.7057545500543383 0.03974011462928051 0.9545874631722062
1 1 0 0 1 0 1 0 0.613343821086288 0.03974011462928051 0.9545874631722062
1 1 0 0 1 0 1 1 0.613343821086288 0.03974011462928051 0.9545874631722062
1 1 0 0 1 0 1 2 0.613343821086288 0.03974011462928051 0.9545874631722062
1 1 0 0 1 0 2 0 0.567199763670559 0.03974011462928051 0.9545874631722062
1 1 0 0 1 0 2 1 0.567199763670559 0.03974011462928051 0.9545874631722062
1 1 0 0 1 0 2 2 0.567199763670559 0.03974011462928051 0.9545874631722062
1 1 0 0 1 1 0 0 0.5655399852989902 0.03974011462928051 0.9545874631722062
1 1 0 0 1 1 0 1 0.5655399852989902 0.03974011462928051 0.9545874631722062
1 1 0 0 1 1 0 2 0.5655399852989902 0.03974011462928051 0.9545874631722062
1 1 0 0 1 1 1 0 0.47312925633094405 0.03974011462928051 0.9545874631722062
1 1 0 0 1 1 1 1 0.47312925633094405 0.03974011462928051 0.9545874631722062
1 1 0 0 1 1 1 2 0.47312925633094405 0.03974011462928051 0.9545874631722062
1 1 0 0 1 1 2 0 0.426985198915212 0.03974011462928051 0.9545874631722062
1 1 0 0 1 1 2 1 0.426985198915212 0.03974011462928051 0.9545874631722062
1 1 0 0 1 1 2 2 0.426985198915212 0.03974011462928051 0.9545874631722062
1 1 0 0 1 2 0 0 0.504617063058129 0.03974011462928051 0.9545874631722062
1 1 0 0 1 2 0 1 0.504617063058129 0.03974011462928051 0.9545874631722062
1 1 0 0 1 2 0 2 0.504617063058129 0.03974011462928051 0.9545874631722062
1 1 0 0 1 2 1 0 0.4122063340900808 0.03974011462928051 0.9545874631722062
1 1 0 0 1 2 1 1 0.4122063340900808 0.03974011462928051 0.9545874631722062
1 1 0 0 1 2 1 2 0.4122063340900808 0.03974011462928051 0.9545874631722062
1 1 0 0 1 2 2 0 0.36606227667434865 0.03974011462928051 0.9545874631722062
1 1 0 0 1 2 2 1 0.36606227667434865 0.03974011462928051 0.9545874631722062
1 1 0 0 1 2 2 2 0.36606227667434865 0.03974011462928051 0.9545874631722062
1 1 0 0 1 3 0 0 0.44767403020989205 0.03974011462928051 0.9545874631722062
1 1 0 0 1 3 0 1 0.44767403020989205 0.03974011462928051 0.9545874631722062
1 1 0 0 1 3 0 2 0.44767403020989205 0.03974011462928051 0.9545874631722062
1 1 0 0 1 3 1 0 0.3552633012418396 0.03974011462928051 0.9545874631722062
1 1 0 0 1 3 1 1 0.3552633012418396 0.03974011462928051 0.9545874631722062
1 1 0 0 1 3 1 2 0.3552633012418396 0.03974011462928051 0.9545874631722062
1 1 0 0 1 3 2 0 0.30911924382610956 0.03974011462928051 0.9545874631722062
1 1 0 0 1 3 2 1 0.30911924382610956 0.03974011462928051 0.9545874631722062
1 1 0 0 1 3 2 2 0.30911924382610956 0.03974011462928051 0.9545874631722062
1 1 0 0 2 0 0 0 0.7056857752163195 0.03974011462928051 0.9545874631722062
1 1 0 0 2 0 0 1 0.7056857752163195 0.03974011462928051 0.9545874631722062
1 1 0 0 2 0 0 2 0.7056857752163195 0.03974011462928051 0.9545874631722062
1 1 0 0 2 0 1 0 0.6132750462482681 0.03974011462928051 0.9545874631722062
1 1 0 0 2 0 1 1 0.6132750462482681 0.03974011462928051 0.9545874631722062
1 1 0 0 2 0 1 2 0.6132750462482681 0.03974011462928051 0.9545874631722062
1 1 0 0 2 0 2 0 0.5671309888325382 0.03974011462928051 0.9545874631722062
1 1 0 0 2 0 2 1 0.5671309888325382 0.03974011462928051 0.9545874631722062
1 1 0 0 2 0 2 2 0.5671309888325382 0.03974011462928051 0.9545874631722062
1 1 0 0 2 1 0 0 0.5654712104609714 0.03974011462928051 0.9545874631722062
1 1 0 0 2 1 0 1 0.5654712104609714 0.03974011462928051 0.9545874631722062
1 1 0 0 2 1 0 2 0.5654712104609714 0.03974011462928051 0.9545874631722062
1 1 0 0 2 1 1 0 0.47306048149292423 0.03974011462928051 0.9545874631722062
1 1 0 0 2 1 1 1 0.47306048149292423 0.03974011462928051 0.9545874631722062
1 1 0 0 2 1 1 2 0.47306048149292423 0.03974011462928051 0.9545874631722062
1 1 0 0 2 1 2 0 0.4269164240771932 0.03974011462928051 0.9545874631722062
1 1 0 0 2 1 2 1 0.4269164240771932 0.03974011462928051 0.9545874631722062
1 1 0 0 2 1 2 2 0.4269164240771932 0.03974011462928051 0.9545874631722062
1 1 0 0 2 2 0 0 0.5045482882201091 0.03974011462928051 0.9545874631722062
1 1 0 0 2 2 0 1 0.5045482882201091 0.03974011462928051 0.9545874631722062
1 1 0 0 2 2 0 2 0.5045482882201091 0.03974011462928051 0.9545874631722062
1 1 0 0 2 2 1 0 0.41213755925206197 0.03974011462928051 0.9545874631722062
1 1 0 0 2 2 1 1 0.41213755925206197 0.03974011462928051 0.9545874631722062
1 1 0 0 2 2 1 2 0.41213755925206197 0.03974011462928051 0.9545874631722062
1 1 0 0 2 2 2 0 0.36599350183632995 0.03974011462928051 0.9545874631722062
1 1 0 0 2 2 2 1 0.36599350183632995 0.03974011462928051 0.9545874631722062
1 1 0 0 2 2 2 2 0.36599350183632995 0.03974011462928051 0.9545874631722062
1 1 0 0 2 3 0 0 0.44760525537187223 0.03974011462928051 0.9545874631722062
1 1 0 0 2 3 0 1 0.44760525537187223 0.03974011462928051 0.9545874631722062
1 1 0 0 2 3 0 2 0.44760525537187223 0.03974011462928051 0.9545874631722062
1 1 0 0 2 3 1 0 0.35519452640382077 0.03974011462928051 0.9545874631722062
1 1 0 0 2 3 1 1 0.35519452640382077 0.03974011462928051 0.9545874631722062
1 1 0 0 2 3 1 2 0.35519452640382077 0.03974011462928051 0.9545874631722062
1 1 0 0 2 3 2 0 0.30905046898809085 0.03974011462928051 0.9545874631722062
1 1 0 0 2 3 2 1 0.30905046898809085 0.03974011462928051 0.9545874631722062
1 1 0 0 2 3 2 2 0.30905046898809085 0.03974011462928051 0.9545874631722062
1 1 0 0 3 0 0 0 0.7057201626353289 0.03974011462928051 0.9545874631722062
1 1 0 0 3 0 0 1 0.7057201626353289 0.03974011462928051 0.9545874631722062
1 1 0 0 3 0 0 2 0.7057201626353289 0.03974011462928051 0.9545874631722062
1 1 0 0 3 0 1 0 0.6133094336672786 0.03974011462928051 0.9545874631722062
1 1 0 0 3 0 1 1 0.6133094336672786 0.03974011462928051 0.9545874631722062
1 1 0 0 3 0 1 2 0.6133094336672786 0.03974011462928051 0.9545874631722062
1 1 0 0 3 0 2 0 0.5671653762515486 0.03974011462928051 0.9545874631722062
1 1 0 0 3 0 2 1 0.5671653762515486 0.03974011462928051 0.9545874631722062
1 1 0 0 3 0 2 2 0.5671653762515486 0.03974011462928051 0.9545874631722062
1 1 0 0 3 1 0 0 0.5655055978799797 0.03974011462928051 0.9545874631722062
1 1 0 0 3 1 0 1 0.5655055978799797 0.03974011462928051 0.9545874631722062
1 1 0 0 3 1 0 2 0.5655055978799797 0.03974011462928051 0.9545874631722062
1 1 0 0 3 1 1 0 0.47309486891193475 0.03974011462928051 0.9545874631722062
1 1 0 0 3 1 1 1 0.47309486891193475 0.03974011462928051 0.9545874631722062
1 1 0 0 3 1 1 2 0.47309486891193475 0.03974011462928051 0.9545874631722062
1 1 0 0 3 1 2 0 0.4269508114962026 0.03974011462928051 0.9545874631722062
1 1 0 0 3 1 2 1 0.4269508114962026 0.03974011462928051 0.9545874631722062
1 1 0 0 3 1 2 2 0.4269508114962026 0.03974011462928051 0.9545874631722062
1 1 0 0 3 2 0 0 0.5045826756391185 0.03974011462928051 0.9545874631722062
1 1 0 0 3 2 0 1 0.5045826756391185 0.03974011462928051 0.9545874631722062
1 1 0 0 3 2 0 2 0.5045826756391185 0.03974011462928051 0.9545874631722062
1 1 0 0 3 2 1 0 0.4121719466710725 0.03974011462928051 0.9545874631722062
1 1 0 0 3 2 1 1 0.4121719466710725 0.03974011462928051 0.9545874631722062
1 1 0 0 3 2 1 2 0.4121719466710725 0.03974011462928051 0.9545874631722062
1 1 0 0 3 2 2 0 0.36602788925533924 0.03974011462928051 0.9545874631722062
1 1 0 0 3 2 2 1 0.36602788925533924 0.03974011462928051 0.9545874631722062
1 1 0 0 3 2 2 2 0.36602788925533924 0.03974011462928051 0.9545874631722062
1 1 0 0 3 3 0 0 0.44763964279088264 0.03974011462928051 0.9545874631722062
1 1 0 0 3 3 0 1 0.44763964279088264 0.03974011462928051 0.9545874631722062
1 1 0 0 3 3 0 2 0.44763964279088264 0.03974011462928051 0.9545874631722062
1 1 0 0 3 3 1 0 0.3552289138228302 0.03974011462928051 0.9545874631722062
1 1 0 0 3 3 1 1 0.3552289138228302 0.03974011462928051 0.9545874631722062
1 1 0 0 3 3 1 2 0.3552289138228302 0.03974011462928051 0.9545874631722062
1 1 0 0 3 3 2 0 0.30908485640710026 0.03974011462928051 0.9545874631722062
1 1 0 0 3 3 2 1 0.30908485640710026 0.03974011462928051 0.9545874631722062
1 1 0 0 3 3 2 2 0.30908485640710026 0.03974011462928051 0.9545874631722062
1 1 0 1 0 0 0 0 0.7057406872151663 0.03974011462928051 0.9545874631722062
1 1 0 1 0 0 0 1 0.7057406872151663 0.03974011462928051 0.9545874631722062
1 1 0 1 0 0 0 2 0.7057406872151663 0.03974011462928051 0.9545874631722062
1 1 0 1 0 0 1 0 0.6133299582471148 0.03974011462928051 0.9545874631722062
1 1 0 1 0 0 1 1 0.6133299582471148 0.03974011462928051 0.9545874631722062
1 1 0 1 0 0 1 2 0.6133299582471148 0.03974011462928051 0.9545874631722062
1 1 0 1 0 0 2 0 0.5671859008313849 0.03974011462928051 0.9545874631722062
1 1 0 1 0 0 2 1 0.5671859008313849 0.03974011462928051 0.9545874631722062
1 1 0 1 0 0 2 2 0.5671859008313849 0.03974011462928051 0.9545874631722062
1 1 0 1 0 1 0 0 0.5655261224598181 0.03974011462928051 0.9545874631722062
1 1 0 1 0 1 0 1 0.5655261224598181 0.03974011462928051 0.9545874631722062
1 1 0 1 0 1 0 2 0.5655261224598181 0.03974011462928051 0.9545874631722062
1 1 0 1 0 1 1 0 0.4731153934917699 0.03974011462928051 0.9545874631722062
1 1 0 1 0 1 1 1 0.4731153934917699 0.03974011462928051 0.9545874631722062
1 1 0 1 0 1 1 2 0.4731153934917699 0.03974011462928051 0.9545874631722062
1 1 0 1 0 1 2 0 0.4269713360760421 0.03974011462928051 0.9545874631722062
1 1 0 1 0 1 2 1 0.4269713360760421 0.03974011462928051 0.9545874631722062
1 1 0 1 0 1 2 2 0.4269713360760421 0.03974011462928051 0.9545874631722062
1 1 0 1 0 2 0 0 0.5046032002189569 0.03974011462928051 0.9545874631722062
1 1 0 1 0 2 0 1 0.5046032002189569 0.03974011462928051 0.9545874631722062
1 1 0 1 0 2 0 2 0.5046032002189569 0.03974011462928051 0.9545874631722062
1 1 0 1 0 2 1 0 0.41219247125090874 0.03974011462928051 0.9545874631722062
1 1 0 1 0 2 1 1 0.41219247125090874 0.03974011462928051 0.9545874631722062
1 1 0 1 0 2 1 2 0.41219247125090874 0.03974011462928051 0.9545874631722062
1 1 0 1 0 2 2 0 0.3660484138351766 0.03974011462928051 0.9545874631722062
1 1 0 1 0 2 2 1 0.3660484138351766 0.03974011462928051 0.9545874631722062
1 1 0 1 0 2 2 2 0.3660484138351766 0.03974011462928051 0.9545874631722062
1 1 0 1 0 3 0 0 0.44766016737072 0.03974011462928051 0.9545874631722062
1 1 0 1 0 3 0 1 0.44766016737072 0.03974011462928051 0.9545874631722062
1 1 0 1 0 3 0 2 0.44766016737072 0.03974011462928051 0.9545874631722062
1 1 0 1 0 3 1 0 0.35524943840266854 0.03974011462928051 0.9545874631722062
1 1 0 1 0 3 1 1 0.35524943840266854 0.03974011462928051 0.9545874631722062
1 1 0 1 0 3 1 2 0.35524943840266854 0.03974011462928051 0.9545874631722062
1 1 0 1 0 3 2 0 0.3091053809869375 0.03974011462928051 0.9545874631722062
1 1 0 1 0 3 2 1 0.3091053809869375 0.03974011462928051 0.9545874631722062
1 1 0 1 0 3 2 2 0.3091053809869375 0.03974011462928051 0.9545874631722062
1 1 0 1 1 0 0 0 0.7057545500543383 0.03974011462928051 0.9545874631722062
1 1 0 1 1 0 0 1 0.7057545500543383 0.03974011462928051 0.9545874631722062
1 1 0 1 1 0 0 2 0.7057545500543383 0.03974011462928051 0.9545874631722062
1 1 0 1 1 0 1 0 0.613343821086288 0.03974011462928051 0.9545874631722062
1 1 0 1 1 0 1 1 0.613343821086288 0.03974011462928051 0.9545874631722062
1 1 0 1 1 0 1 2 0.613343821086288 0.03974011462928051 0.9545874631722062
1 1 0 1 1 0 2 0 0.567199763670559 0.03974011462928051 0.9545874631722062
1 1 0 1 1 0 2 1 0.567199763670559 0.03974011462928051 0.9545874631722062
1 1 0 1 1 0 2 2 0.567199763670559 0.03974011462928051 0.9545874631722062
1 1 0 1 1 1 0 0 0.5655399852989902 0.03974011462928051 0.9545874631722062
1 1 0 1 1 1 0 1 0.5655399852989902 0.03974011462928051 0.9545874631722062
1 1 0 1 1 1 0 2 0.5655399852989902 0.03974011462928051 0.9545874631722062
1 1 0 1 1 1 1 0 0.47312925633094405 0.03974011462928051 0.9545874631722062
1 1 0 1 1 1 1 1 0.47312925633094405 0.03974011462928051 0.9545874631722062
1 1 0 1 1 1 1 2 0.47312925633094405 0.03974011462928051 0.9545874631722062
1 1 0 1 1 1 2 0 0.426985198915212 0.03974011462928051 0.9545874631722062
1 1 0 1 1 1 2 1 0.426985198915212 0.03974011462928051 0.9545874631722062
1 1 0 1 1 1 2 2 0.426985198915212 0.03974011462928051 0.9545874631722062
1 1 0 1 1 2 0 0 0.504617063058129 0.03974011462928051 0.9545874631722062
1 1 0 1 1 2 0 1 0.504617063058129 0.03974011462928051 0.9545874631722062
1 1 0 1 1 2 0 2 0.504617063058129 0.03974011462928051 0.9545874631722062
1 1 0 1 1 2 1 0 0.4122063340900808 0.03974011462928051 0.9545874631722062
1 1 0 1 1 2 1 1 0.4122063340900808 0.03974011462928051 0.9545874631722062
1 1 0 1 1 2 1 2 0.4122063340900808 0.03974011462928051 0.9545874631722062
1 1 0 1 1 2 2 0 0.36606227667434865 0.03974011462928051 0.9545874631722062
1 1 0 1 1 2 2 1 0.36606227667434865 0.03974011462928051 0.9545874631722062
1 1 0 1 1 2 2 2 0.36606227667434865 0.03974011462928051 0.9545874631722062
1 1 0 1 1 3 0 0 0.44767403020989205 0.03974011462928051 0.9545874631722062
1 1 0 1 1 3 0 1 0.44767403020989205 0.03974011462928051 0.9545874631722062
